team,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,PK,SoTA,Saves,Save%,CS,PKA,PKsv,PKm,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,xG.x,xGA,FK,xG.y,npxG,npxG/Sh,G-xG,np:G-xG,PSxG,PSxG+/-,Cmp,Att,Cmp%,Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Recov,Won,Lost,Won%
Germany,2011-03-26,20:00,Euro Qualifying,Group stage,Sat,Home,W,4,0,kz Kazakhstan,,"47,849",Philipp Lahm,,Aleksandar Stavrev,Match Report,,4,"","","","","","",0,"","","",1,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2011-06-03,20:35,Euro Qualifying,Group stage,Fri,Away,W,2,1,at Austria,,"47,500",Philipp Lahm,,Massimo Busacca,Match Report,,2,"","","","","","",0,"","","",0,0,0,0,2,0,0,"","","","","","","","",1,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2011-06-07,22:00,Euro Qualifying,Group stage,Tue,Away,W,3,1,az Azerbaijan,,"29,858",Philipp Lahm,,Michael Koukoulakis,Match Report,,3,"","","","","","",0,"","","",0,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2011-09-02,20:45,Euro Qualifying,Group stage,Fri,Home,W,6,2,at Austria,,"53,313",Philipp Lahm,,Paolo Tagliavento,Match Report,,6,"","","","","","",0,"","","",0,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2011-10-07,21:30,Euro Qualifying,Group stage,Fri,Away,W,3,1,tr Turkey,,"49,532",Philipp Lahm,,Martin Atkinson,Match Report,,3,"","","","","","",1,"","","",0,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2011-10-11,19:00,Euro Qualifying,Group stage,Tue,Home,W,3,1,be Belgium,,"48,483",Philipp Lahm,,Svein Oddvar Moen,Match Report,,3,"","","","","","",0,"","","",0,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2012-06-09,21:45,UEFA Euro,Group stage,Sat,Home,W,1,0,pt Portugal,,"32,990",Philipp Lahm,,Stéphane Lannoy,Match Report,,1,"","","","","","",0,"","","",1,0,0,0,2,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2012-06-13,21:45,UEFA Euro,Group stage,Wed,Away,W,2,1,nl Netherlands,,"37,750",Philipp Lahm,,Jonas Eriksson,Match Report,,2,"","","","","","",0,"","","",0,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2012-06-17,21:45,UEFA Euro,Group stage,Sun,Away,W,2,1,dk Denmark,,"32,990",Philipp Lahm,,Carlos Velasco,Match Report,,2,"","","","","","",0,"","","",0,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2012-06-22,20:45,UEFA Euro,Quarter-finals,Fri,Home,W,4,2,gr Greece,,"38,751",Philipp Lahm,,Damir Skomina,Match Report,,4,"","","","","","",0,"","","",0,1,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2012-06-28,20:45,UEFA Euro,Semi-finals,Thu,Home,L,1,2,it Italy,,"55,540",Philipp Lahm,,Stéphane Lannoy,Match Report,,1,"","","","","","",1,"","","",0,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2012-09-07,20:45,WCQ,First round,Fri,Home,W,3,0,fo Faroe Islands,,"32,769",Philipp Lahm,,Bobby Madden,Match Report,,3,"","","","","","",0,"","","",1,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2012-09-11,20:30,WCQ,First round,Tue,Away,W,2,1,at Austria,,"47,000",Philipp Lahm,,Björn Kuipers,Match Report,,2,"","","","","","",1,"","","",0,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2012-10-12,19:45,WCQ,First round,Fri,Away,W,6,1,ie Rep. of Ireland,,"49,850",Bastian Schweinsteiger,,Nicola Rizzoli,Match Report,,4,"","","","","","",1,"","","","","","","",2,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2012-10-16,20:45,WCQ,First round,Tue,Home,D,4,4,se Sweden,,"72,369",Philipp Lahm,,Pedro Proença,Match Report,,4,"","","","","","",0,"","","",0,0,0,0,3,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2012-09-07,20:45,WCQ,First round,Fri,Home,W,3,0,fo Faroe Islands,,"32,769",Philipp Lahm,"",Bobby Madden,Match Report,"",3,"","","","","","",0,"","","",1,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2012-09-11,20:30,WCQ,First round,Tue,Away,W,2,1,at Austria,,"47,000",Philipp Lahm,"",Björn Kuipers,Match Report,"",2,"","","","","","",1,"","","",0,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2012-10-12,19:45,WCQ,First round,Fri,Away,W,6,1,ie Rep. of Ireland,,"49,850",Bastian Schweinsteiger,"",Nicola Rizzoli,Match Report,"",4,"","","","","","",1,"","","","","","","",2,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2012-10-16,20:45,WCQ,First round,Tue,Home,D,4,4,se Sweden,,"72,369",Philipp Lahm,"",Pedro Proença,Match Report,"",4,"","","","","","",0,"","","",0,0,0,0,3,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2013-03-23,00:00,WCQ,First round,Sat,Away,W,3,0,kz Kazakhstan,,"30,000",Philipp Lahm,"",Anastassios Kakos,Match Report,"",3,"","","","","","",0,"","","",1,0,0,0,2,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2013-03-26,20:45,WCQ,First round,Tue,Home,W,4,1,kz Kazakhstan,,"43,520",Philipp Lahm,"",Halis Özkahya,Match Report,"",4,"","","","","","",0,"","","",0,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2013-09-06,20:45,WCQ,First round,Fri,Home,W,3,0,at Austria,,"68,000",Philipp Lahm,"",Milorad Mažić,Match Report,"",3,"","","","","","",0,"","","",1,0,0,0,3,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2013-09-10,19:45,WCQ,First round,Tue,Away,W,3,0,fo Faroe Islands,,"4,118",Philipp Lahm,"",Gediminas Mažeika,Match Report,"",3,"","","","","","",1,"","","",1,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2013-10-11,20:45,WCQ,First round,Fri,Home,W,3,0,ie Rep. of Ireland,,"46,237",Philipp Lahm,"",Serge Gumienny,Match Report,"",3,"","","","","","",0,"","","",1,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2013-10-15,20:45,WCQ,First round,Tue,Away,W,5,3,se Sweden,,"49,251",Philipp Lahm,"",William Collum,Match Report,"",5,"","","","","","",0,"","","",0,0,0,0,3,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2014-03-05,20:45,Friendlies (M),Friendlies (M),Wed,Home,W,1,0,cl Chile,,"54,449",Philipp Lahm,4-2-3-1,Mark Clattenburg,Match Report,"",1,"","","","","","",0,"","","",1,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2014-05-13,20:45,Friendlies (M),Friendlies (M),Tue,Home,D,0,0,pl Poland,,"37,569",Julian Draxler,4-2-3-1,David Fernández,Match Report,"",0,"","","","","","",0,"","","",2,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2014-06-01,20:30,Friendlies (M),Friendlies (M),Sun,Home,D,2,2,cm Cameroon,,"41,250",Per Mertesacker,4-2-3-1,Damir Skomina,Match Report,"",2,"","","","","","",0,"","","",0,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2014-06-06,20:45,Friendlies (M),Friendlies (M),Fri,Home,W,6,1,am Armenia,,"27,000",Philipp Lahm,4-2-3-1,Harald Lechner,Match Report,"",6,"","","","","","",0,"","","",0,1,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2014-06-16,13:00,FIFA World Cup,Group stage,Mon,Neutral,W,4,0,pt Portugal,54,"51,081","","",Milorad Mažić,Match Report,"",4,"","","","","","",1,9,"",100.0,1,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2014-06-21,16:00,FIFA World Cup,Group stage,Sat,Neutral,D,2,2,gh Ghana,59,"59,621","","",Sandro Ricci,Match Report,"",2,"","","","","","",0,10,"",80.0,0,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2014-06-26,13:00,FIFA World Cup,Group stage,Thu,Neutral,W,1,0,us United States,63,"41,876","","",Ravshan Irmatov,Match Report,"",1,"","","","","","",0,1,"",100.0,1,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2014-06-30,17:00,FIFA World Cup,Round of 16,Mon,Neutral,W,2,1,dz Algeria,70,"43,063","","",Sandro Ricci,Match Report,Required Extra Time,2,"","","","","","",0,7,"",85.7,0,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2014-07-04,13:00,FIFA World Cup,Quarter-finals,Fri,Neutral,W,1,0,fr France,50,"74,240","","",Néstor Pitana,Match Report,"",1,"","","","","","",0,9,"",100.0,1,0,0,0,2,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2014-07-08,17:00,FIFA World Cup,Semi-finals,Tue,Neutral,W,7,1,br Brazil,49,"58,141","","",Marco Antonio Rodríguez,Match Report,"",7,"","","","","","",0,13,"",92.3,0,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2014-07-13,16:00,FIFA World Cup,Final,Sun,Neutral,W,1,0,ar Argentina,60,"74,738","","",Nicola Rizzoli,Match Report,Required Extra Time,1,"","","","","","",0,2,"",100.0,1,0,0,0,2,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2014-09-03,20:45,Friendlies (M),Friendlies (M),Wed,Home,L,2,4,ar Argentina,,"51,132",Manuel Neuer,4-2-3-1,Björn Kuipers,Match Report,"",2,"","","","","","",0,"","","",0,0,0,0,2,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2014-09-07,20:45,Euro Qualifying,Group stage,Sun,Home,W,2,1,sct Scotland,64,"60,209",Manuel Neuer,4-2-3-1,Svein Oddvar Moen,Match Report,"",2,26,9,34.6,0.08,0.22,"",0,3,2,66.7,0,0,0,0,2,0,0,14,15,1,29,5,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2014-10-11,20:45,Euro Qualifying,Group stage,Sat,Away,L,0,2,pl Poland,62,"56,934",Manuel Neuer,4-2-3-1,Pedro Proença,Match Report,"",0,29,9,31.0,0.00,0.00,"",0,3,1,33.3,0,0,0,0,2,0,0,11,17,2,28,11,17,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2014-10-14,20:45,Euro Qualifying,Group stage,Tue,Home,D,1,1,ie Rep. of Ireland,63,"51,204",Manuel Neuer,4-2-3-1,Damir Skomina,Match Report,"",1,22,8,36.4,0.05,0.13,"",0,1,0,0.0,0,0,0,0,1,0,0,10,10,3,24,13,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2014-11-14,20:45,Euro Qualifying,Group stage,Fri,Home,W,4,0,gi Gibraltar,75,"44,380",Manuel Neuer,3-5-2,Alexandru Tudor,Match Report,"",3,36,7,19.4,0.08,0.43,"",0,2,2,100.0,1,0,0,0,0,0,0,4,10,0,66,9,17,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2014-11-18,20:45,Friendlies (M),Friendlies (M),Tue,Away,W,1,0,es Spain,,"26,900",Sami Khedira,5-4-1,Stefan Johannesson,Match Report,"",1,"","","","","","",0,"","","",1,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2015-03-25,20:30,Friendlies (M),Friendlies (M),Wed,Home,D,2,2,au Australia,,"47,106",Sami Khedira,3-1-4-2,Michael Oliver,Match Report,"",2,"","","","","","",0,"","","",0,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2015-03-29,20:00,Euro Qualifying,Group stage,Sun,Away,W,2,0,ge Georgia,71,"54,549",Bastian Schweinsteiger,4-2-3-1,Clément Turpin,Match Report,"",2,19,8,42.1,0.11,0.25,"",0,0,0,"",1,0,0,0,1,0,0,13,14,3,11,13,23,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2015-06-10,20:45,Friendlies (M),Friendlies (M),Wed,Home,L,1,2,us United States,,"40,348",Bastian Schweinsteiger,4-2-3-1,Danny Makkelie,Match Report,"",1,"","","","","","",0,"","","",0,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2015-06-13,19:45,Euro Qualifying,Group stage,Sat,Away,W,7,0,gi Gibraltar,67,"7,467",Bastian Schweinsteiger,3-5-2,Clayton Pisani,Match Report,"",7,29,16,55.2,0.24,0.44,"",0,7,7,100.0,1,0,0,0,0,0,0,10,6,10,12,17,19,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2015-09-04,20:45,Euro Qualifying,Group stage,Fri,Home,W,3,1,pl Poland,71,"48,500",Bastian Schweinsteiger,4-4-1-1,Nicola Rizzoli,Match Report,"",3,22,10,45.5,0.14,0.30,"",0,7,6,85.7,0,0,0,0,2,0,0,11,12,2,12,13,19,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2015-09-07,19:45,Euro Qualifying,Group stage,Mon,Away,W,3,2,sct Scotland,72,"50,753",Bastian Schweinsteiger,4-4-1-1,Björn Kuipers,Match Report,"",3,13,6,46.2,0.23,0.50,"",0,3,1,33.3,0,0,0,0,0,0,0,8,14,4,10,8,10,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2015-10-08,19:45,Euro Qualifying,Group stage,Thu,Away,L,0,1,ie Rep. of Ireland,72,"50,604",Manuel Neuer,4-4-2,Carlos Velasco,Match Report,"",0,16,3,18.8,0.00,0.00,"",0,2,1,50.0,0,0,0,0,1,0,0,5,12,5,36,6,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2015-10-11,20:45,Euro Qualifying,Group stage,Sun,Home,W,2,1,ge Georgia,71,"43,630",Manuel Neuer,4-2-3-1,Pavel Královec,Match Report,"",2,29,13,44.8,0.03,0.08,"",1,5,4,80.0,0,0,0,0,1,0,0,6,8,3,20,24,16,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2015-11-13,21:00,Friendlies (M),Friendlies (M),Fri,Away,L,0,2,fr France,,"60,000",Bastian Schweinsteiger,3-4-3,Antonio Matéu Lahoz,Match Report,"",0,"","","","","","",0,"","","",0,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2015-11-17,20:45,Friendlies (M),Friendlies (M),Tue,Home,"",0,0,nl Netherlands,,"","","","",Match Report,Match Cancelled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2014-09-07,20:45,Euro Qualifying,Group stage,Sun,Home,W,2,1,sct Scotland,64,"60,209",Manuel Neuer,4-2-3-1,Svein Oddvar Moen,Match Report,"",2,26,9,34.6,0.08,0.22,"",0,3,2,66.7,0,0,0,0,2,0,0,14,15,1,29,5,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2014-10-11,20:45,Euro Qualifying,Group stage,Sat,Away,L,0,2,pl Poland,62,"56,934",Manuel Neuer,4-2-3-1,Pedro Proença,Match Report,"",0,29,9,31.0,0.00,0.00,"",0,3,1,33.3,0,0,0,0,2,0,0,11,17,2,28,11,17,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2014-10-14,20:45,Euro Qualifying,Group stage,Tue,Home,D,1,1,ie Rep. of Ireland,63,"51,204",Manuel Neuer,4-2-3-1,Damir Skomina,Match Report,"",1,22,8,36.4,0.05,0.13,"",0,1,0,0.0,0,0,0,0,1,0,0,10,10,3,24,13,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2014-11-14,20:45,Euro Qualifying,Group stage,Fri,Home,W,4,0,gi Gibraltar,75,"44,380",Manuel Neuer,3-5-2,Alexandru Tudor,Match Report,"",3,36,7,19.4,0.08,0.43,"",0,2,2,100.0,1,0,0,0,0,0,0,4,10,0,66,9,17,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2015-03-29,20:00,Euro Qualifying,Group stage,Sun,Away,W,2,0,ge Georgia,71,"54,549",Bastian Schweinsteiger,4-2-3-1,Clément Turpin,Match Report,"",2,19,8,42.1,0.11,0.25,"",0,0,0,"",1,0,0,0,1,0,0,13,14,3,11,13,23,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2015-06-13,19:45,Euro Qualifying,Group stage,Sat,Away,W,7,0,gi Gibraltar,67,"7,467",Bastian Schweinsteiger,3-5-2,Clayton Pisani,Match Report,"",7,29,16,55.2,0.24,0.44,"",0,7,7,100.0,1,0,0,0,0,0,0,10,6,10,12,17,19,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2015-09-04,20:45,Euro Qualifying,Group stage,Fri,Home,W,3,1,pl Poland,71,"48,500",Bastian Schweinsteiger,4-4-1-1,Nicola Rizzoli,Match Report,"",3,22,10,45.5,0.14,0.30,"",0,7,6,85.7,0,0,0,0,2,0,0,11,12,2,12,13,19,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2015-09-07,19:45,Euro Qualifying,Group stage,Mon,Away,W,3,2,sct Scotland,72,"50,753",Bastian Schweinsteiger,4-4-1-1,Björn Kuipers,Match Report,"",3,13,6,46.2,0.23,0.50,"",0,3,1,33.3,0,0,0,0,0,0,0,8,14,4,10,8,10,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2015-10-08,19:45,Euro Qualifying,Group stage,Thu,Away,L,0,1,ie Rep. of Ireland,72,"50,604",Manuel Neuer,4-4-2,Carlos Velasco,Match Report,"",0,16,3,18.8,0.00,0.00,"",0,2,1,50.0,0,0,0,0,1,0,0,5,12,5,36,6,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2015-10-11,20:45,Euro Qualifying,Group stage,Sun,Home,W,2,1,ge Georgia,71,"43,630",Manuel Neuer,4-2-3-1,Pavel Královec,Match Report,"",2,29,13,44.8,0.03,0.08,"",1,5,4,80.0,0,0,0,0,1,0,0,6,8,3,20,24,16,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2016-03-26,20:45,Friendlies (M),Friendlies (M),Sat,Home,L,2,3,eng England,,"72,000",Sami Khedira,4-2-3-1,Gianluca Rocchi,Match Report,"",2,"","","","","","",0,"","","",0,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2016-03-29,20:45,Friendlies (M),Friendlies (M),Tue,Home,W,4,1,it Italy,,"62,693",Thomas Müller,3-4-3,Oliver Drachta,Match Report,"",4,"","","","","","",1,"","","",0,0,0,0,2,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2016-05-29,17:45,Friendlies (M),Friendlies (M),Sun,Home,L,1,3,sk Slovakia,,"22,110",Sami Khedira,3-5-2,Serge Gumienny,Match Report,"",1,"","","","","","",1,"","","",0,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2016-06-04,18:00,Friendlies (M),Friendlies (M),Sat,Home,W,2,0,hu Hungary,,"52,104",Manuel Neuer,4-2-3-1,Martin Strömbergsson,Match Report,"",1,"","","","","","",0,"","","",1,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2016-06-12,21:00,UEFA Euro,Group stage,Sun,Neutral,W,2,0,ua Ukraine,68,"43,035",Manuel Neuer,4-2-3-1,Martin Atkinson,Match Report,"",2,18,8,44.4,0.11,0.25,"",0,3,3,100.0,1,0,0,0,0,0,0,10,9,2,21,20,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2016-06-16,21:00,UEFA Euro,Group stage,Thu,Neutral,D,0,0,pl Poland,63,"73,648",Manuel Neuer,4-2-3-1,Björn Kuipers,Match Report,"",0,16,3,18.8,0.00,0.00,"",0,0,0,"",1,0,0,0,3,0,0,14,9,2,31,21,13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2016-06-21,18:00,UEFA Euro,Group stage,Tue,Neutral,W,1,0,nir Northern Ireland,79,"44,125",Manuel Neuer,4-2-3-1,Clément Turpin,Match Report,"",1,28,9,32.1,0.04,0.11,"",0,1,1,100.0,1,0,0,0,0,0,0,8,9,3,34,4,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2016-06-26,18:00,UEFA Euro,Round of 16,Sun,Neutral,W,3,0,sk Slovakia,61,"44,312",Manuel Neuer,4-2-3-1,Szymon Marciniak,Match Report,"",3,21,7,33.3,0.14,0.43,"",0,2,2,100.0,1,0,0,0,2,0,0,14,12,1,30,12,14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2016-07-02,21:00,UEFA Euro,Quarter-finals,Sat,Neutral,D,1 (6),1 (5),it Italy,62,"38,764",Manuel Neuer,4-2-2-2,Viktor Kassai,Match Report,Germany won on penalty kicks following extra time,1,12,3,25.0,0.08,0.33,"",0,2,2,100.0,0,1,0,0,2,0,0,15,11,0,26,18,8,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2016-07-07,21:00,UEFA Euro,Semi-finals,Thu,Home,L,0,2,fr France,68,"64,078",Bastian Schweinsteiger,4-2-3-1,Nicola Rizzoli,Match Report,"",0,18,5,27.8,0.00,0.00,"",0,5,4,80.0,0,1,0,0,4,0,0,9,12,4,29,12,14,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2016-08-31,20:45,Friendlies (M),Friendlies (M),Wed,Home,W,2,0,fi Finland,,"30,121",Bastian Schweinsteiger,4-1-4-1,Aliaksei Kulbakou,Match Report,"",1,"","","","","","",0,"","","",2,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2016-09-04,20:45,WCQ,First round,Sun,Away,W,3,0,no Norway,,"26,793",Manuel Neuer,3-4-3,William Collum,Match Report,"",3,"","","","","","",0,"","","",1,0,0,0,1,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2016-10-08,20:45,WCQ,First round,Sat,Home,W,3,0,cz Czech Republic,,"51,299",Manuel Neuer,4-4-1-1,Ovidiu Hațegan,Match Report,"",3,"","","","","","",0,"","","",1,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2016-10-11,20:45,WCQ,First round,Tue,Home,W,2,0,nir Northern Ireland,,"42,132",Manuel Neuer,4-2-3-1,Paolo Tagliavento,Match Report,"",2,"","","","","","",0,"","","",1,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2016-11-11,20:45,WCQ,First round,Fri,Away,W,8,0,sm San Marino,,"3,851",Sami Khedira,4-2-3-1,Artyom Kuchin,Match Report,"",7,"","","","","","",0,"","","",1,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2016-11-15,20:45,Friendlies (M),Friendlies (M),Tue,Away,D,0,0,it Italy,,"48,600",Thomas Müller,3-4-3,Artur Soares Dias,Match Report,"",0,"","","","","","",0,"","","",1,0,0,0,2,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2017-03-22,20:45,Friendlies (M),Friendlies (M),Wed,Home,W,1,0,eng England,,"60,109",Lukas Podolski,4-2-2-2,Damir Skomina,Match Report,,1,"","","","","","",0,"","","",1,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2017-03-26,20:00,WCQ,First round,Sun,Away,W,4,1,az Azerbaijan,,"30,000",Sami Khedira,4-2-3-1,Daniele Orsato,Match Report,,4,"","","","","","",0,"","","",0,0,0,0,2,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2017-06-06,20:45,Friendlies (M),Friendlies (M),Tue,Away,D,1,1,dk Denmark,,"15,488",Julian Draxler,3-4-3,Michael Oliver,Match Report,,1,"","","","","","",0,"","","",0,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2017-06-10,20:45,WCQ,First round,Sat,Home,W,7,0,sm San Marino,,"32,467",Julian Draxler,3-3-2-2,Radu Petrescu,Match Report,,7,"","","","","","",0,"","","",1,0,0,0,0,0,0,"","","","","","","","",0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2017-06-19,18:00,FIFA Confederations Cup,Group stage,Mon,Neutral,W,3,2,au Australia,53,"28,605",Julian Draxler,3-1-4-2,Mark Geiger,Match Report,,3,18,6,33.3,0.11,0.33,"",1,5,3,60.0,0,0,0,0,1,0,0,7,11,3,11,16,15,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2017-06-22,21:00,FIFA Confederations Cup,Group stage,Thu,Neutral,D,1,1,cl Chile,54,"38,222",Julian Draxler,3-4-3,Alireza Faghani,Match Report,,1,10,3,30.0,0.10,0.33,"",0,4,3,75.0,0,0,0,0,2,0,0,13,18,1,15,9,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2017-06-25,18:00,FIFA Confederations Cup,Group stage,Sun,Neutral,W,3,1,cm Cameroon,63,"30,230",Julian Draxler,3-4-3,Wilmar Roldán,Match Report,,3,20,9,45.0,0.15,0.33,"",0,2,1,50.0,0,0,0,0,1,0,0,10,8,4,16,4,14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2017-06-29,21:00,FIFA Confederations Cup,Semi-finals,Thu,Neutral,W,4,1,mx Mexico,39,"37,923",Julian Draxler,3-4-3,Néstor Pitana,Match Report,,4,12,7,58.3,0.33,0.57,"",0,8,7,87.5,0,0,0,0,1,0,0,17,8,0,5,11,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
